date,household_id,household_size,water_liters
2023-03-08,H008,5,397.95
2023-03-09,H008,5,415.42
2023-03-10,H008,5,426.46
2023-03-11,H008,5,446.72
2023-03-12,H008,5,476.25
2023-03-13,H008,5,422.86
2023-03-14,H008,5,429.43
2023-03-15,H008,5,409.49
2023-03-16,H008,5,427.93
2023-03-17,H008,5,404.85
2023-03-18,H008,5,470.73
2023-03-19,H008,5,462.38
2023-03-20,H008,5,425.33
2023-03-21,H008,5,404.8
2023-03-22,H008,5,408.36
2023-03-23,H008,5,426.44
2023-03-24,H008,5,408.05
2023-03-25,H008,5,467.09
2023-03-26,H008,5,445.26
2023-03-27,H008,5,429.97
2023-03-28,H008,5,405.09
2023-03-29,H008,5,426.58
2023-03-30,H008,5,427.51
2023-03-31,H008,5,411.67
2023-04-01,H008,5,469.03
2023-04-02,H008,5,465.17
2023-04-03,H008,5,413.55
2023-04-04,H008,5,407.87
2023-04-05,H008,5,396.37
2023-04-06,H008,5,424.04
2023-04-07,H008,5,400.97
2023-04-08,H008,5,462.74
2023-04-09,H008,5,458.29
2023-04-10,H008,5,427.51
2023-04-11,H008,5,415.56
2023-04-12,H008,5,415.05
2023-04-13,H008,5,427.59
2023-04-14,H008,5,422.6
2023-04-15,H008,5,463.98
2023-04-16,H008,5,465.53
2023-04-17,H008,5,399.39
2023-04-18,H008,5,426.61
2023-04-19,H008,5,424.57
2023-04-20,H008,5,404.7
2023-04-21,H008,5,413.63
2023-04-22,H008,5,457.35
2023-04-23,H008,5,455.79
2023-04-24,H008,5,419.44
2023-04-25,H008,5,432.2
2023-04-26,H008,5,427.58
2023-04-27,H008,5,398.41
2023-04-28,H008,5,421.16
2023-04-29,H008,5,470.5
2023-04-30,H008,5,458.65
2023-05-01,H008,5,487.16
2023-05-02,H008,5,497.61
2023-05-03,H008,5,485.13
2023-05-04,H008,5,475.2
2023-05-05,H008,5,484.1
2023-05-06,H008,5,519.71
2023-05-07,H008,5,517.51
2023-05-08,H008,5,465.28
2023-05-09,H008,5,487.53
2023-05-10,H008,5,458.21
2023-05-11,H008,5,485.67
2023-05-12,H008,5,472.51
2023-05-13,H008,5,495.51
2023-05-14,H008,5,515.83
2023-05-15,H008,5,438.9
2023-05-16,H008,5,470.78
2023-05-17,H008,5,473.05
2023-05-18,H008,5,454.46
2023-05-19,H008,5,462.17
2023-05-20,H008,5,529.23
2023-05-21,H008,5,498.71
2023-05-22,H008,5,445.27
2023-05-23,H008,5,474.82
2023-05-24,H008,5,479.65
2023-05-25,H008,5,455.19
2023-05-26,H008,5,466.31
2023-05-27,H008,5,514.61
2023-05-28,H008,5,488.51
2023-05-29,H008,5,445.37
2023-05-30,H008,5,464.95
2023-05-31,H008,5,469.37
2023-06-01,H008,5,454.86
2023-06-02,H008,5,436.5
2023-06-03,H008,5,514.45
2023-06-04,H008,5,483.06
2023-06-05,H008,5,439.83
2023-06-06,H008,5,446.88
2023-06-07,H008,5,460.32
2023-06-08,H008,5,450.82
2023-06-09,H008,5,444.43
2023-06-10,H008,5,487.73
2023-06-11,H008,5,481.45
2023-06-12,H008,5,442.77
2023-06-13,H008,5,404.57
2023-06-14,H008,5,430.22
2023-06-15,H008,5,435.52
2023-06-16,H008,5,417.65
2023-06-17,H008,5,477.97
2023-06-18,H008,5,469.59
2023-06-19,H008,5,449.02
2023-06-20,H008,5,445.65
2023-06-21,H008,5,420.0
2023-06-22,H008,5,422.59
2023-06-23,H008,5,422.32
2023-06-24,H008,5,458.79
2023-06-25,H008,5,465.24
2023-06-26,H008,5,410.52
2023-06-27,H008,5,404.85
2023-06-28,H008,5,424.68
2023-06-29,H008,5,423.56
2023-06-30,H008,5,405.15
2023-07-01,H008,5,465.7
2023-07-02,H008,5,446.05
2023-07-03,H008,5,414.22
2023-07-04,H008,5,419.82
2023-07-05,H008,5,408.37
2023-07-06,H008,5,413.03
2023-07-07,H008,5,400.17
2023-07-08,H008,5,443.33
2023-07-09,H008,5,441.9
2023-07-10,H008,5,393.82
2023-07-11,H008,5,399.47
2023-07-12,H008,5,381.82
2023-07-13,H008,5,393.32
2023-07-14,H008,5,394.62
2023-07-15,H008,5,433.47
2023-07-16,H008,5,432.36
2023-07-17,H008,5,393.78
2023-07-18,H008,5,399.11
2023-07-19,H008,5,402.7
2023-07-20,H008,5,383.26
2023-07-21,H008,5,375.48
2023-07-22,H008,5,415.15
2023-07-23,H008,5,420.57
2023-07-24,H008,5,382.31
2023-07-25,H008,5,376.18
2023-07-26,H008,5,368.76
2023-07-27,H008,5,377.75
2023-07-28,H008,5,384.31
2023-07-29,H008,5,426.3
2023-07-30,H008,5,411.29
2023-07-31,H008,5,373.97
2023-08-01,H008,5,366.76
2023-08-02,H008,5,376.46
2023-08-03,H008,5,365.63
2023-08-04,H008,5,381.67
2023-08-05,H008,5,389.74
2023-08-06,H008,5,405.76
2023-08-07,H008,5,375.43
2023-08-08,H008,5,373.05
2023-08-09,H008,5,402.2
2023-08-10,H008,5,373.14
2023-08-11,H008,5,355.96
2023-08-12,H008,5,402.66
2023-08-13,H008,5,381.49
2023-08-14,H008,5,364.33
2023-08-15,H008,5,354.43
2023-08-16,H008,5,374.55
2023-08-17,H008,5,356.12
2023-08-18,H008,5,360.48
2023-08-19,H008,5,389.54
2023-08-20,H008,5,417.16
2023-08-21,H008,5,355.62
2023-08-22,H008,5,380.7
2023-08-23,H008,5,367.72
2023-08-24,H008,5,363.0
2023-08-25,H008,5,360.92
2023-08-26,H008,5,396.09
2023-08-27,H008,5,367.48
2023-08-28,H008,5,351.08
2023-08-29,H008,5,363.92
2023-08-30,H008,5,352.55
2023-08-31,H008,5,335.66
2023-09-01,H008,5,351.29
2023-09-02,H008,5,406.92
2023-09-03,H008,5,400.82
2023-09-04,H008,5,349.49
2023-09-05,H008,5,361.12
2023-09-06,H008,5,344.8
2023-09-07,H008,5,328.26
2023-09-08,H008,5,337.15
2023-09-09,H008,5,401.32
2023-09-10,H008,5,378.8
2023-09-11,H008,5,344.02
2023-09-12,H008,5,342.95
2023-09-13,H008,5,369.03
2023-09-14,H008,5,365.34
2023-09-15,H008,5,372.12
2023-09-16,H008,5,377.79
2023-09-17,H008,5,382.92
2023-09-18,H008,5,326.42
2023-09-19,H008,5,362.09
2023-09-20,H008,5,330.12
2023-09-21,H008,5,346.52
2023-09-22,H008,5,330.56
2023-09-23,H008,5,370.85
2023-09-24,H008,5,367.7
2023-09-25,H008,5,335.98
2023-09-26,H008,5,336.7
2023-09-27,H008,5,336.5
2023-09-28,H008,5,353.01
2023-09-29,H008,5,329.71
2023-09-30,H008,5,379.88
2023-10-01,H008,5,342.64
2023-10-02,H008,5,292.06
2023-10-03,H008,5,289.63
2023-10-04,H008,5,295.53
2023-10-05,H008,5,312.52
2023-10-06,H008,5,300.78
2023-10-07,H008,5,322.04
2023-10-08,H008,5,334.35
2023-10-09,H008,5,285.59
2023-10-10,H008,5,307.15
2023-10-11,H008,5,304.05
2023-10-12,H008,5,295.65
2023-10-13,H008,5,289.49
2023-10-14,H008,5,319.12
2023-10-15,H008,5,336.45
2023-10-16,H008,5,315.04
2023-10-17,H008,5,292.92
2023-10-18,H008,5,306.37
2023-10-19,H008,5,276.14
2023-10-20,H008,5,294.5
2023-10-21,H008,5,331.68
2023-10-22,H008,5,321.54
2023-10-23,H008,5,291.38
2023-10-24,H008,5,295.01
2023-10-25,H008,5,306.94
2023-10-26,H008,5,301.62
2023-10-27,H008,5,277.46
2023-10-28,H008,5,309.81
2023-10-29,H008,5,328.51
2023-10-30,H008,5,311.26
2023-10-31,H008,5,273.31
2023-11-01,H008,5,300.81
2023-11-02,H008,5,301.04
2023-11-03,H008,5,324.57
2023-11-04,H008,5,334.72
2023-11-05,H008,5,344.58
2023-11-06,H008,5,311.38
2023-11-07,H008,5,284.74
2023-11-08,H008,5,320.16
2023-11-09,H008,5,314.17
2023-11-10,H008,5,318.35
2023-11-11,H008,5,391.34
2023-11-12,H008,5,319.97
2023-11-13,H008,5,335.02
2023-11-14,H008,5,311.59
2023-11-15,H008,5,319.22
2023-11-16,H008,5,315.97
2023-11-17,H008,5,312.18
2023-11-18,H008,5,343.0
2023-11-19,H008,5,354.65
2023-11-20,H008,5,301.4
2023-11-21,H008,5,329.42
2023-11-22,H008,5,316.24
2023-11-23,H008,5,308.5
2023-11-24,H008,5,317.49
2023-11-25,H008,5,371.2
2023-11-26,H008,5,350.64
2023-11-27,H008,5,329.77
2023-11-28,H008,5,317.58
2023-11-29,H008,5,336.33
2023-11-30,H008,5,336.36
2023-12-01,H008,5,351.23
2023-12-02,H008,5,360.85
2023-12-03,H008,5,372.0
2023-12-04,H008,5,333.0
2023-12-05,H008,5,348.31
2023-12-06,H008,5,325.08
2023-12-07,H008,5,343.61
2023-12-08,H008,5,333.29
2023-12-09,H008,5,369.49
2023-12-10,H008,5,372.44
2023-12-11,H008,5,341.59
2023-12-12,H008,5,338.16
2023-12-13,H008,5,343.13
2023-12-14,H008,5,360.49
2023-12-15,H008,5,354.38
2023-12-16,H008,5,388.36
2023-12-17,H008,5,373.58
2023-12-18,H008,5,334.93
2023-12-19,H008,5,358.09
2023-12-20,H008,5,358.17
2023-12-21,H008,5,366.36
2023-12-22,H008,5,342.48
2023-12-23,H008,5,383.08
2023-12-24,H008,5,367.31
2023-12-25,H008,5,348.13
2023-12-26,H008,5,365.85
2023-12-27,H008,5,349.34
2023-12-28,H008,5,363.67
2023-12-29,H008,5,354.74
2023-12-30,H008,5,397.77
2023-12-31,H008,5,381.27
2023-01-01,H009,5,176.89
2023-01-02,H009,5,179.24
2023-01-03,H009,5,204.36
2023-01-04,H009,5,175.31
2023-01-05,H009,5,190.0
2023-01-06,H009,5,190.22
2023-01-07,H009,5,209.21
2023-01-08,H009,5,201.18
2023-01-09,H009,5,188.19
2023-01-10,H009,5,190.1
2023-01-11,H009,5,189.66
2023-01-12,H009,5,168.94
2023-01-13,H009,5,162.18
2023-01-14,H009,5,182.64
2023-01-15,H009,5,198.39
2023-01-16,H009,5,190.74
2023-01-17,H009,5,170.68
2023-01-18,H009,5,195.33
2023-01-19,H009,5,178.52
2023-01-20,H009,5,178.94
2023-01-21,H009,5,193.65
2023-01-22,H009,5,181.39
2023-01-23,H009,5,188.52
2023-01-24,H009,5,206.62
2023-01-25,H009,5,185.61
2023-01-26,H009,5,164.45
2023-01-27,H009,5,196.31
2023-01-28,H009,5,186.47
2023-01-29,H009,5,191.77
2023-01-30,H009,5,184.95
2023-01-31,H009,5,189.57
2023-02-01,H009,5,176.27
2023-02-02,H009,5,185.32
2023-02-03,H009,5,197.5
2023-02-04,H009,5,218.34
2023-02-05,H009,5,223.42
2023-02-06,H009,5,212.63
2023-02-07,H009,5,199.7
2023-02-08,H009,5,187.64
2023-02-09,H009,5,200.8
2023-02-10,H009,5,196.34
2023-02-11,H009,5,216.16
2023-02-12,H009,5,212.48
2023-02-13,H009,5,180.52
2023-02-14,H009,5,179.36
2023-02-15,H009,5,190.77
2023-02-16,H009,5,193.94
2023-02-17,H009,5,184.23
2023-02-18,H009,5,216.94
2023-02-19,H009,5,237.06
2023-02-20,H009,5,172.09
2023-02-21,H009,5,200.22
2023-02-22,H009,5,192.64
2023-02-23,H009,5,199.03
2023-02-24,H009,5,188.65
2023-02-25,H009,5,211.66
2023-02-26,H009,5,215.16
2023-02-27,H009,5,190.75
2023-02-28,H009,5,176.3
2023-03-01,H009,5,191.91
2023-03-02,H009,5,177.88
2023-03-03,H009,5,202.87
2023-03-04,H009,5,192.32
2023-03-05,H009,5,227.22
2023-03-06,H009,5,200.64
2023-03-07,H009,5,200.83
2023-03-08,H009,5,169.79
2023-03-09,H009,5,191.95
2023-03-10,H009,5,209.86
2023-03-11,H009,5,209.52
2023-03-12,H009,5,202.93
2023-03-13,H009,5,188.71
2023-03-14,H009,5,195.64
2023-03-15,H009,5,186.34
2023-03-16,H009,5,211.45
2023-03-17,H009,5,195.96
2023-03-18,H009,5,209.83
2023-03-19,H009,5,200.97
2023-03-20,H009,5,202.78
2023-03-21,H009,5,202.57
2023-03-22,H009,5,187.58
2023-03-23,H009,5,170.31
2023-03-24,H009,5,202.12
2023-03-25,H009,5,214.72
2023-03-26,H009,5,221.03
2023-03-27,H009,5,220.79
2023-03-28,H009,5,197.01
2023-03-29,H009,5,191.19
2023-03-30,H009,5,183.6
2023-03-31,H009,5,193.63
2023-04-01,H009,5,219.05
2023-04-02,H009,5,217.76
2023-04-03,H009,5,218.06
2023-04-04,H009,5,203.35
2023-04-05,H009,5,195.73
2023-04-06,H009,5,188.84
2023-04-07,H009,5,200.49
2023-04-08,H009,5,206.1
2023-04-09,H009,5,219.09
2023-04-10,H009,5,203.02
2023-04-11,H009,5,194.52
2023-04-12,H009,5,189.5
2023-04-13,H009,5,170.77
2023-04-14,H009,5,210.66
2023-04-15,H009,5,221.38
2023-04-16,H009,5,221.59
2023-04-17,H009,5,177.96
2023-04-18,H009,5,213.16
2023-04-19,H009,5,190.92
2023-04-20,H009,5,192.94
2023-04-21,H009,5,183.47
2023-04-22,H009,5,194.37
2023-04-23,H009,5,229.57
2023-04-24,H009,5,211.39
2023-04-25,H009,5,193.84
2023-04-26,H009,5,187.54
2023-04-27,H009,5,191.03
2023-04-28,H009,5,191.22
2023-04-29,H009,5,200.39
2023-04-30,H009,5,211.12
2023-05-01,H009,5,226.04
2023-05-02,H009,5,236.23
2023-05-03,H009,5,223.99
2023-05-04,H009,5,204.71
2023-05-05,H009,5,227.67
2023-05-06,H009,5,242.46
2023-05-07,H009,5,261.75
2023-05-08,H009,5,239.94
2023-05-09,H009,5,240.13
2023-05-10,H009,5,215.59
2023-05-11,H009,5,245.97
2023-05-12,H009,5,226.07
2023-05-13,H009,5,263.29
2023-05-14,H009,5,237.47
2023-05-15,H009,5,217.53
2023-05-16,H009,5,224.14
2023-05-17,H009,5,222.41
2023-05-18,H009,5,235.38
2023-05-19,H009,5,217.26
2023-05-20,H009,5,255.73
2023-05-21,H009,5,250.23
2023-05-22,H009,5,216.65
2023-05-23,H009,5,226.77
2023-05-24,H009,5,212.95
2023-05-25,H009,5,246.53
2023-05-26,H009,5,186.06
2023-05-27,H009,5,247.57
2023-05-28,H009,5,217.98
2023-05-29,H009,5,214.39
2023-05-30,H009,5,215.76
2023-05-31,H009,5,234.56
2023-06-01,H009,5,207.84
2023-06-02,H009,5,231.52
2023-06-03,H009,5,222.89
2023-06-04,H009,5,252.84
2023-06-05,H009,5,209.13
2023-06-06,H009,5,215.37
2023-06-07,H009,5,210.11
2023-06-08,H009,5,229.19
2023-06-09,H009,5,226.51
2023-06-10,H009,5,239.74
2023-06-11,H009,5,220.22
2023-06-12,H009,5,203.83
2023-06-13,H009,5,199.71
2023-06-14,H009,5,184.72
2023-06-15,H009,5,226.48
2023-06-16,H009,5,207.05
2023-06-17,H009,5,227.62
2023-06-18,H009,5,249.23
2023-06-19,H009,5,204.18
2023-06-20,H009,5,199.44
2023-06-21,H009,5,206.46
2023-06-22,H009,5,195.19
2023-06-23,H009,5,212.55
2023-06-24,H009,5,224.37
2023-06-25,H009,5,222.35
2023-06-26,H009,5,200.18
2023-06-27,H009,5,205.65
2023-06-28,H009,5,207.56
2023-06-29,H009,5,199.94
2023-06-30,H009,5,201.5
2023-07-01,H009,5,225.0
2023-07-02,H009,5,223.38
2023-07-03,H009,5,205.06
2023-07-04,H009,5,196.19
2023-07-05,H009,5,215.99
2023-07-06,H009,5,204.73
2023-07-07,H009,5,197.14
2023-07-08,H009,5,227.23
2023-07-09,H009,5,221.8
2023-07-10,H009,5,181.27
2023-07-11,H009,5,205.8
2023-07-12,H009,5,189.1
2023-07-13,H009,5,212.18
2023-07-14,H009,5,197.7
2023-07-15,H009,5,229.62
2023-07-16,H009,5,212.3
2023-07-17,H009,5,200.35
2023-07-18,H009,5,213.68
2023-07-19,H009,5,195.57
2023-07-20,H009,5,191.35
2023-07-21,H009,5,205.94
2023-07-22,H009,5,225.13
2023-07-23,H009,5,210.53
2023-07-24,H009,5,173.21
2023-07-25,H009,5,189.37
2023-07-26,H009,5,204.47
2023-07-27,H009,5,186.7
2023-07-28,H009,5,195.54
2023-07-29,H009,5,206.98
2023-07-30,H009,5,191.32
2023-07-31,H009,5,186.57
2023-08-01,H009,5,202.42
2023-08-02,H009,5,165.58
2023-08-03,H009,5,196.73
2023-08-04,H009,5,179.16
2023-08-05,H009,5,219.69
2023-08-06,H009,5,220.62
2023-08-07,H009,5,190.4
2023-08-08,H009,5,190.13
2023-08-09,H009,5,182.19
2023-08-10,H009,5,175.43
2023-08-11,H009,5,211.66
2023-08-12,H009,5,199.72
2023-08-13,H009,5,228.61
2023-08-14,H009,5,180.13
2023-08-15,H009,5,196.47
2023-08-16,H009,5,176.25
2023-08-17,H009,5,195.92
2023-08-18,H009,5,185.48
2023-08-19,H009,5,204.29
2023-08-20,H009,5,215.09
2023-08-21,H009,5,183.01
2023-08-22,H009,5,171.26
2023-08-23,H009,5,197.3
2023-08-24,H009,5,174.18
2023-08-25,H009,5,193.91
2023-08-26,H009,5,217.92
2023-08-27,H009,5,201.5
2023-08-28,H009,5,201.26
2023-08-29,H009,5,192.65
2023-08-30,H009,5,178.32
2023-08-31,H009,5,203.3
2023-09-01,H009,5,172.59
2023-09-02,H009,5,200.2
2023-09-03,H009,5,202.05
2023-09-04,H009,5,193.03
2023-09-05,H009,5,198.99
2023-09-06,H009,5,198.08
2023-09-07,H009,5,187.98
2023-09-08,H009,5,181.79
2023-09-09,H009,5,181.6
2023-09-10,H009,5,187.59
2023-09-11,H009,5,205.95
2023-09-12,H009,5,162.59
2023-09-13,H009,5,175.1
2023-09-14,H009,5,198.14
2023-09-15,H009,5,186.81
2023-09-16,H009,5,213.76
2023-09-17,H009,5,209.03
2023-09-18,H009,5,201.66
2023-09-19,H009,5,187.49
2023-09-20,H009,5,191.83
2023-09-21,H009,5,175.12
2023-09-22,H009,5,190.78
2023-09-23,H009,5,197.31
2023-09-24,H009,5,196.58
2023-09-25,H009,5,194.35
2023-09-26,H009,5,194.39
2023-09-27,H009,5,203.81
2023-09-28,H009,5,203.01
2023-09-29,H009,5,194.52
2023-09-30,H009,5,181.21
2023-10-01,H009,5,197.46
2023-10-02,H009,5,170.59
2023-10-03,H009,5,150.39
2023-10-04,H009,5,168.34
2023-10-05,H009,5,147.17
2023-10-06,H009,5,167.07
2023-10-07,H009,5,159.85
2023-10-08,H009,5,165.99
2023-10-09,H009,5,168.28
2023-10-10,H009,5,172.68
2023-10-11,H009,5,163.77
2023-10-12,H009,5,156.49
2023-10-13,H009,5,134.61
2023-10-14,H009,5,173.55
2023-10-15,H009,5,182.55
2023-10-16,H009,5,156.41
2023-10-17,H009,5,160.03
2023-10-18,H009,5,158.17
2023-10-19,H009,5,156.63
2023-10-20,H009,5,161.51
2023-10-21,H009,5,173.5
2023-10-22,H009,5,194.22
2023-10-23,H009,5,134.46
2023-10-24,H009,5,154.51
2023-10-25,H009,5,150.75
2023-10-26,H009,5,163.95
2023-10-27,H009,5,162.39
2023-10-28,H009,5,197.24
2023-10-29,H009,5,201.35
2023-10-30,H009,5,152.64
2023-10-31,H009,5,162.08
2023-11-01,H009,5,164.59
2023-11-02,H009,5,152.83
2023-11-03,H009,5,170.12
2023-11-04,H009,5,176.16
2023-11-05,H009,5,166.43
2023-11-06,H009,5,159.78
2023-11-07,H009,5,151.35
2023-11-08,H009,5,175.96
2023-11-09,H009,5,186.54
2023-11-10,H009,5,166.86
2023-11-11,H009,5,181.89
2023-11-12,H009,5,182.62
2023-11-13,H009,5,178.76
2023-11-14,H009,5,178.72
2023-11-15,H009,5,163.63
2023-11-16,H009,5,168.28
2023-11-17,H009,5,173.32
2023-11-18,H009,5,168.64
2023-11-19,H009,5,197.11
2023-11-20,H009,5,187.03
2023-11-21,H009,5,180.44
2023-11-22,H009,5,151.77
2023-11-23,H009,5,143.33
2023-11-24,H009,5,175.73
2023-11-25,H009,5,175.12
2023-11-26,H009,5,187.98
2023-11-27,H009,5,186.45
2023-11-28,H009,5,160.42
2023-11-29,H009,5,164.05
2023-11-30,H009,5,172.18
2023-12-01,H009,5,153.57
2023-12-02,H009,5,177.27
2023-12-03,H009,5,186.98
2023-12-04,H009,5,166.39
2023-12-05,H009,5,177.59
2023-12-06,H009,5,203.78
2023-12-07,H009,5,172.07
2023-12-08,H009,5,161.08
2023-12-09,H009,5,205.65
2023-12-10,H009,5,169.9
2023-12-11,H009,5,155.43
2023-12-12,H009,5,165.26
2023-12-13,H009,5,169.31
2023-12-14,H009,5,165.59
2023-12-15,H009,5,172.95
2023-12-16,H009,5,194.31
2023-12-17,H009,5,204.19
2023-12-18,H009,5,175.37
2023-12-19,H009,5,167.85
2023-12-20,H009,5,187.09
2023-12-21,H009,5,165.42
2023-12-22,H009,5,155.97
2023-12-23,H009,5,207.94
2023-12-24,H009,5,207.52
2023-12-25,H009,5,167.02
2023-12-26,H009,5,172.06
2023-12-27,H009,5,166.17
2023-12-28,H009,5,181.42
2023-12-29,H009,5,198.61
2023-12-30,H009,5,204.4
2023-12-31,H009,5,208.75
2023-01-01,H010,3,271.35
2023-01-02,H010,3,224.19
2023-01-03,H010,3,244.4
2023-01-04,H010,3,264.66
2023-01-05,H010,3,228.08
2023-01-06,H010,3,236.55
2023-01-07,H010,3,270.66
2023-01-08,H010,3,265.7
2023-01-09,H010,3,230.97
2023-01-10,H010,3,256.84
2023-01-11,H010,3,271.83
2023-01-12,H010,3,246.96
2023-01-13,H010,3,234.38
2023-01-14,H010,3,251.83
2023-01-15,H010,3,274.19
2023-01-16,H010,3,260.3
2023-01-17,H010,3,253.36
2023-01-18,H010,3,248.23
2023-01-19,H010,3,241.79
2023-01-20,H010,3,236.34
2023-01-21,H010,3,285.06
2023-01-22,H010,3,286.66
2023-01-23,H010,3,232.66
2023-01-24,H010,3,270.87
2023-01-25,H010,3,259.25
2023-01-26,H010,3,269.73
2023-01-27,H010,3,237.39
2023-01-28,H010,3,263.07
2023-01-29,H010,3,278.29
2023-01-30,H010,3,261.2
2023-01-31,H010,3,277.26
2023-02-01,H010,3,264.72
2023-02-02,H010,3,253.87
2023-02-03,H010,3,244.99
2023-02-04,H010,3,298.37
2023-02-05,H010,3,272.6
2023-02-06,H010,3,278.39
2023-02-07,H010,3,255.94
2023-02-08,H010,3,278.94
2023-02-09,H010,3,268.49
2023-02-10,H010,3,259.18
2023-02-11,H010,3,281.19
2023-02-12,H010,3,283.85
2023-02-13,H010,3,267.37
2023-02-14,H010,3,263.61
2023-02-15,H010,3,256.0
2023-02-16,H010,3,261.58
2023-02-17,H010,3,264.94
2023-02-18,H010,3,265.31
2023-02-19,H010,3,296.81
2023-02-20,H010,3,253.48
2023-02-21,H010,3,251.79
2023-02-22,H010,3,245.78
2023-02-23,H010,3,244.88
2023-02-24,H010,3,250.51
2023-02-25,H010,3,285.34
2023-02-26,H010,3,317.68
2023-02-27,H010,3,261.53
2023-02-28,H010,3,270.31
2023-03-01,H010,3,273.31
2023-03-02,H010,3,270.39
2023-03-03,H010,3,268.2
2023-03-04,H010,3,282.03
2023-03-05,H010,3,314.1
2023-03-06,H010,3,291.68
2023-03-07,H010,3,250.07
2023-03-08,H010,3,258.24
2023-03-09,H010,3,267.42
2023-03-10,H010,3,259.44
2023-03-11,H010,3,304.44
2023-03-12,H010,3,289.87
2023-03-13,H010,3,297.66
2023-03-14,H010,3,286.16
2023-03-15,H010,3,274.62
2023-03-16,H010,3,284.57
2023-03-17,H010,3,285.68
2023-03-18,H010,3,293.06
2023-03-19,H010,3,290.19
2023-03-20,H010,3,273.79
2023-03-21,H010,3,283.32
2023-03-22,H010,3,274.77
2023-03-23,H010,3,254.28
2023-03-24,H010,3,263.66
2023-03-25,H010,3,299.83
2023-03-26,H010,3,299.89
2023-03-27,H010,3,297.19
2023-03-28,H010,3,256.93
2023-03-29,H010,3,279.67
2023-03-30,H010,3,291.51
2023-03-31,H010,3,300.91
2023-04-01,H010,3,296.18
2023-04-02,H010,3,306.92
2023-04-03,H010,3,280.48
2023-04-04,H010,3,275.97
2023-04-05,H010,3,272.4
2023-04-06,H010,3,278.77
2023-04-07,H010,3,243.1
2023-04-08,H010,3,308.94
2023-04-09,H010,3,302.19
2023-04-10,H010,3,270.58
2023-04-11,H010,3,297.71
2023-04-12,H010,3,264.94
2023-04-13,H010,3,268.08
2023-04-14,H010,3,296.69
2023-04-15,H010,3,289.92
2023-04-16,H010,3,293.14
2023-04-17,H010,3,270.56
2023-04-18,H010,3,282.24
2023-04-19,H010,3,274.46
2023-04-20,H010,3,256.27
2023-04-21,H010,3,265.19
2023-04-22,H010,3,291.2
2023-04-23,H010,3,297.32
2023-04-24,H010,3,276.01
2023-04-25,H010,3,275.67
2023-04-26,H010,3,249.08
2023-04-27,H010,3,282.9
2023-04-28,H010,3,272.89
2023-04-29,H010,3,313.14
2023-04-30,H010,3,301.54
2023-05-01,H010,3,322.54
2023-05-02,H010,3,314.56
2023-05-03,H010,3,324.75
2023-05-04,H010,3,314.48
2023-05-05,H010,3,306.64
2023-05-06,H010,3,365.43
2023-05-07,H010,3,348.37
2023-05-08,H010,3,313.46
2023-05-09,H010,3,290.83
2023-05-10,H010,3,290.24
2023-05-11,H010,3,308.76
2023-05-12,H010,3,306.54
2023-05-13,H010,3,327.38
2023-05-14,H010,3,335.91
2023-05-15,H010,3,322.41
2023-05-16,H010,3,311.19
2023-05-17,H010,3,288.65
2023-05-18,H010,3,300.48
2023-05-19,H010,3,291.64
2023-05-20,H010,3,326.19
2023-05-21,H010,3,325.28
2023-05-22,H010,3,293.94
2023-05-23,H010,3,284.05
2023-05-24,H010,3,297.01
2023-05-25,H010,3,291.24
2023-05-26,H010,3,262.23
2023-05-27,H010,3,351.11
2023-05-28,H010,3,338.89
2023-05-29,H010,3,291.08
2023-05-30,H010,3,295.22
2023-05-31,H010,3,280.31
2023-06-01,H010,3,314.1
2023-06-02,H010,3,315.89
2023-06-03,H010,3,323.61
2023-06-04,H010,3,333.31
2023-06-05,H010,3,293.3
2023-06-06,H010,3,274.5
2023-06-07,H010,3,284.95
2023-06-08,H010,3,290.81
2023-06-09,H010,3,283.1
2023-06-10,H010,3,314.05
2023-06-11,H010,3,314.83
2023-06-12,H010,3,285.56
2023-06-13,H010,3,286.47
2023-06-14,H010,3,272.43
2023-06-15,H010,3,275.86
2023-06-16,H010,3,268.35
2023-06-17,H010,3,323.1
2023-06-18,H010,3,285.33
2023-06-19,H010,3,295.5
2023-06-20,H010,3,297.58
2023-06-21,H010,3,276.61
2023-06-22,H010,3,248.29
2023-06-23,H010,3,274.47
2023-06-24,H010,3,305.13
2023-06-25,H010,3,292.99
2023-06-26,H010,3,270.47
2023-06-27,H010,3,294.3
2023-06-28,H010,3,283.19
2023-06-29,H010,3,263.4
2023-06-30,H010,3,254.6
2023-07-01,H010,3,296.42
2023-07-02,H010,3,296.99
2023-07-03,H010,3,277.55
2023-07-04,H010,3,264.45
2023-07-05,H010,3,276.29
2023-07-06,H010,3,292.65
2023-07-07,H010,3,278.49
2023-07-08,H010,3,294.21
2023-07-09,H010,3,291.8
2023-07-10,H010,3,262.27
2023-07-11,H010,3,280.01
2023-07-12,H010,3,257.6
2023-07-13,H010,3,264.96
2023-07-14,H010,3,264.32
2023-07-15,H010,3,283.28
2023-07-16,H010,3,272.06
2023-07-17,H010,3,265.48
2023-07-18,H010,3,260.17
2023-07-19,H010,3,266.21
2023-07-20,H010,3,253.12
2023-07-21,H010,3,273.49
2023-07-22,H010,3,273.45
2023-07-23,H010,3,303.77
2023-07-24,H010,3,235.83
2023-07-25,H010,3,261.36
2023-07-26,H010,3,261.18
2023-07-27,H010,3,245.27
2023-07-28,H010,3,259.26
2023-07-29,H010,3,294.23
